eta,rho,v0,avgOrder,avgBinder,avgSuscep,label
0.0943860849974527,0.3973145817833725,0.0021090402731942,0.09956525326907743,0.3797952702022367,0.0023764563229386,0.0
0.937548743948778,0.6666578758723616,5.8075272254e-06,0.9375116763189479,0.6666562627471332,6.870840116399999e-06,1.0
0.8610116603316976,0.6664856174239582,0.0001009111262193,0.8613785421027117,0.6664843838382695,0.00010195715630117999,1.0
0.0076537932315461,0.3562335842380306,1.60847425277e-05,0.007251165390225201,0.3451269126633444,1.4201304574940001e-05,0.0
0.005038775583921,0.3787155336605781,5.8548975325e-06,0.005051650518730499,0.3529594685466128,6.83198721188e-06,0.0
0.025044555479001,0.3505327171908058,0.0001482615321823,0.025457506714674782,0.31170313809078426,0.00018594861272784,0.0
0.0110475903274409,0.36124177451411,3.21063620867e-05,0.011011462165028919,0.31929219263045167,3.5226261995e-05,0.0
0.0218481193293921,0.302015881543111,0.0001351475049041,0.02156030162237062,0.3364440069125024,0.00012593195283351998,0.0
0.9822303190475016,0.6666546921279399,8.6936280625e-06,0.9821184100550102,0.6666574637289585,6.66968257964e-06,1.0
0.0343530648525683,0.2458363004585566,0.0003638971882919,0.03533932917178884,0.3340201054327454,0.00034651654068194,0.0
0.3870061813723005,0.5527487340379729,0.0186197481406821,0.36931959204468007,0.5430329592683696,0.016865493724931603,2.0
0.0182001110258673,0.4044982347223603,7.90240565218e-05,0.01726154115144216,0.34844460103567765,7.942832013241999e-05,0.0
0.978171226599615,0.6666031514290786,4.57910127055e-05,0.9765461625157247,0.6665631752145822,7.415266949914e-05,1.0
0.6940043364225079,0.6603690772889301,0.002386748746064,0.6834167364403845,0.6569565326489248,0.0037634057086793,1.0
0.8955166509507293,0.6659519829316691,0.0004364881693622,0.8981956667209674,0.6660373197276078,0.00038819114923438003,1.0
0.0229479708507501,0.3449131756583445,0.0001308550548863,0.02254922905971332,0.3557287025097676,0.00012831644010108,0.0
0.0201657908618829,0.3297170928757579,0.0001149403496831,0.02012410492120386,0.3344715406687574,0.00011082074549272,0.0
0.0072104306186616,0.3206931360396629,1.4166591934e-05,0.00730126889260454,0.33038480358033695,1.4893050108560001e-05,0.0
0.0099807835468621,0.3782014428458998,2.3278285666e-05,0.00986833801982034,0.35716345333207367,2.40409623597e-05,0.0
0.0237236753651608,0.3313508220767753,0.0001570941369985,0.023504745153737037,0.3344111432261082,0.00014893456101915998,0.0
0.0246423510670458,0.3467688420398813,0.0001681475717505,0.02446225602805312,0.3345436606372299,0.00016209234009685998,0.0
0.8077712755870484,0.6656817210744164,0.0004871490594327,0.806842636756884,0.6656905446703181,0.00048381539670840003,1.0
0.0111529876384923,0.2993761146670368,3.81776596901e-05,0.011372385895138379,0.2995910123097835,3.7340408058880006e-05,0.0
0.0200007998834193,0.4293479442610319,9.08327312191e-05,0.01894761672864594,0.35302694367438525,9.572014060546e-05,0.0
0.0336182517064106,0.327529457549076,0.0003239053773556,0.032871806432786276,0.3395363088110708,0.00029301346905226,0.0
0.0352633264706962,0.2915511228594099,0.0003618846243559,0.03633690843126912,0.33026739382213666,0.00036571254430364,0.0
0.855777087717609,0.6665186655969987,8.17962617432e-05,0.8555910228890833,0.6665236676409017,7.915322549969999e-05,1.0
0.7948978108033333,0.6662454527743422,0.0002028586587246,0.7947074230981663,0.6662069599457687,0.00022041272997488,1.0
0.0113471856967701,0.3946782636120708,2.94538410215e-05,0.010481623883943058,0.32569504164120816,3.0317976145680005e-05,0.0
0.0727044950188083,0.2910491813386278,0.0015026736927812,0.07985015604706477,0.3213704021683442,0.00178722963773182,0.0
0.013551840046039,0.3471473032065687,5.38342211474e-05,0.01389327458178416,0.31873269541849786,4.977634774840001e-05,0.0
0.0088015707119849,0.3987098581544556,1.90710848446e-05,0.00884969379841056,0.3167823019149495,2.168216952446e-05,0.0
0.3536010886937109,0.5575121254871755,0.0126624224511537,0.38625592844966644,0.5787692588015322,0.013077764692132801,2.0
0.0107436762276452,0.34482671900577,3.09595890677e-05,0.01084508060396206,0.32326656214785715,3.250038539144e-05,0.0
0.0947686014731226,0.33666789429001,0.0023721350209383,0.09303663771965337,0.3465929119983584,0.0022893867293384803,0.0
0.0125050853624371,0.2208365514657196,4.77941239549e-05,0.013103189874822018,0.3375454959463787,4.582934424574e-05,0.0
0.0355819543879271,0.3226948816331074,0.0003478198578647,0.03544136101718256,0.3599431240610008,0.00031296229614889996,0.0
0.0125065958407331,0.4315867567499092,3.44415975679e-05,0.011975923045824061,0.34373589664937243,3.867584271532e-05,0.0
0.0139824769287377,0.2895751381174208,5.75423035062e-05,0.013521293221046459,0.32433609142096936,5.1560721667920004e-05,0.0
0.0160747034674623,0.3453064166386685,6.80233383832e-05,0.015689755605209584,0.33210769254548744,6.729945895734e-05,0.0
0.0691125919166135,0.4195770641481787,0.0011165455808959,0.06668992576585521,0.4042379418162991,0.00104352750204654,0.0
0.0080372149634597,0.3580607364679131,1.72132653029e-05,0.00828906056284634,0.33400019904432265,1.961231805626e-05,0.0
0.0211378385613367,0.3201384940108768,0.0001358074187409,0.02104232624963224,0.32440937762848865,0.00012471576199456002,0.0
0.010683925039682,0.3530821173281371,2.81233961176e-05,0.01072343880582028,0.32343129892691574,3.2043487839119996e-05,0.0
0.9691928919507974,0.6665044778444768,0.000115082292969,0.9701717936119717,0.6664692411664823,0.00014079894732904,1.0
0.0082818636310737,0.410954282449954,1.56141748647e-05,0.00834298175641242,0.39297857447164014,1.6746617965560002e-05,0.0
0.0619074023568559,0.3740922865360201,0.0010206724875316,0.06341839359835655,0.3789351099845037,0.00102144319176792,0.0
0.0185078611630252,0.339238072426509,9.2211095867e-05,0.01891622657387268,0.3656884998511367,9.132310178106e-05,0.0
0.0082348700833966,0.2815520848584893,2.09225505686e-05,0.00825072270888588,0.2679512939625849,2.0462921901060003e-05,0.0
0.4534203511829582,0.6138991954982596,0.0121279026528056,0.4593291502070514,0.6195296151917423,0.01072814383419964,2.0
0.0070804858863582,0.3590079563049999,1.49802901133e-05,0.00681100065584556,0.3488945965965729,1.243258282198e-05,0.0
0.0209249754602514,0.3008060361613947,0.0001094470431036,0.0211209761078432,0.35922558378409425,0.00010899574873226,0.0
0.0146240257983691,0.2648847768902718,6.20342770732e-05,0.0148444058098613,0.3338823463620952,6.158545332204e-05,0.0
0.006954996092829,0.2983152538497395,1.42054718011e-05,0.00665812261732628,0.36568714887413456,1.1309563532639999e-05,0.0
0.0099849094798687,0.2992527638181398,2.96644530923e-05,0.01058464423046114,0.3226026599718774,3.20561582866e-05,0.0
0.9811744277174476,0.6666447370916001,1.58615458789e-05,0.981386395999777,0.666646920917286,1.4290960194840002e-05,1.0
0.5397221284225825,0.6357090385462751,0.008839009885258,0.5443464327606957,0.6422990959781412,0.00690290386243816,1.0
0.0371521336843839,0.2276620635788502,0.0004606746536941,0.03725668280576886,0.322465707823448,0.0004010970629522,0.0
0.0078308445139676,0.3311181310744197,1.49950665429e-05,0.007173477231561959,0.3140525280397184,1.4761363453840002e-05,0.0
0.0390950625478428,0.3592346349865243,0.0003895614470347,0.041412315658780216,0.3558847098038223,0.00044433436362963997,0.0
0.0383009462587344,0.3374632827606731,0.0004182675438453,0.03757282250998572,0.33411323098916,0.0003835620066578799,0.0
0.8163407462677642,0.6658924930382282,0.000387691249677,0.8142765801080859,0.6656681625516325,0.0005350291757041999,1.0
0.0227734483767301,0.3788591249661847,0.0001411876555428,0.0231682345536568,0.3330311917650944,0.00014593040268698001,0.0
0.0202175527348932,0.3358446337528552,0.0001104893237968,0.02000046336751918,0.3469273673920956,0.00010692264162076,0.0
0.9536226625471792,0.6654907650044184,0.0008368026086763,0.9587585284158509,0.6660130258872139,0.00046382840950792,1.0
0.3140364610670096,0.5195318171070393,0.014219810982207,0.32108333801287453,0.536361848813566,0.01282986141026958,2.0
0.0210720301041974,0.3652609168491915,0.0001160553282469,0.021311711207667516,0.32718523766748353,0.00012397139670086,0.0
0.0913112572724898,0.3807535433347405,0.0021028011615952,0.08690461698858834,0.3603542385734409,0.00195586913628464,0.0
0.0230289388249449,0.3427527829239363,0.000142273024214,0.023430299900115158,0.3372533642491574,0.00014717771786895999,0.0
0.0970816641624863,0.3217681549773403,0.0025231292867159,0.09492128883488182,0.3646154538339931,0.0022625727413614,0.0
0.0114155373669406,0.3215349400150696,3.71586307084e-05,0.01139157852605362,0.32208897506257933,3.5548138827719996e-05,0.0
